epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
115,5192.45,0.87158,0.73516,1.18839,0.75389,0.75001,0.78619,0.41907,1.26196,1.07512,1.76766,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,5237.08,0.86379,0.72955,1.18261,0.76114,0.74389,0.78642,0.41972,1.26072,1.08044,1.77133,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,5281.48,0.86893,0.72931,1.18739,0.75959,0.74469,0.78543,0.41873,1.26194,1.08475,1.77577,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,5326.95,0.86029,0.72608,1.18432,0.76288,0.74564,0.78617,0.41812,1.26588,1.08592,1.78841,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,5371.37,0.85549,0.71901,1.17694,0.75418,0.75103,0.78611,0.41708,1.26164,1.08024,1.78337,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,5416.9,0.85127,0.71526,1.17254,0.7537,0.75168,0.78615,0.41637,1.26361,1.08411,1.78729,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,5460.94,0.85787,0.71959,1.17715,0.75577,0.75135,0.78619,0.41637,1.26112,1.07665,1.78609,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,5506.4,0.85563,0.71445,1.17376,0.75274,0.75311,0.78559,0.41733,1.26277,1.07137,1.78667,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,5550.69,0.85777,0.71926,1.17485,0.75721,0.74786,0.78536,0.4179,1.26197,1.07688,1.7849,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,5596.24,0.85408,0.71137,1.16949,0.7642,0.74041,0.78512,0.41743,1.26632,1.07233,1.7894,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,5640.78,0.85281,0.71472,1.17697,0.75485,0.74417,0.78277,0.41629,1.26919,1.07247,1.79879,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,5685.74,0.84228,0.70879,1.16403,0.74349,0.75468,0.78185,0.41548,1.26973,1.08139,1.80335,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,5730.48,0.84573,0.70592,1.16711,0.73721,0.76166,0.7815,0.41616,1.27122,1.08536,1.80587,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,5775.63,0.84653,0.70241,1.16482,0.7461,0.7521,0.77955,0.4152,1.27198,1.08475,1.80291,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
